user_id,recency,frequency,monetary,prediction
543927516,172,1,169.09,3
547830299,172,5,913.27,2
552468984,172,1,29.6,3
513818101,160,5,456.62,0
554416574,172,1,87.26,3
512392966,165,1,6.75,3
513233940,170,1,325.36,3
514077348,164,2,681.22,0
571045524,170,1,1644.59,0
513939018,172,2,653.53,0
559409495,156,3,841.3300000000002,0
556264840,170,2,861.51,0
546120304,165,1,12.61,3
526511003,171,5,1284.72,2
570594470,165,2,82.32,3
571101748,170,2,112.36000000000001,3
556714464,165,2,1073.1100000000001,0
573076505,165,1,203.24,3
533772692,165,1,9.98,3
532403226,165,2,64.74,3
572928952,165,1,42.47,3
519035159,158,4,2408.95,2
570311150,170,1,48.88,3
553039070,170,1,226.67,3
550894176,153,20,11380.070000000002,2
569987513,170,4,6648.04,2
534149091,172,2,145.18,3
564545817,172,2,320.19,0
515655242,172,1,30.62,3
518272635,165,1,745.7,0
535555216,170,2,588.44,0
521531945,170,3,614.9300000000001,0
539538291,170,2,354.39,0
551414408,157,2,411.08000000000004,0
516302233,172,2,164.60000000000002,3
534630206,171,7,8224.73,2
549984469,171,1,70.93,3
513364961,172,2,1895.2,0
569980612,157,2,246.33999999999997,0
563182719,165,3,801.31,0
568242543,165,2,66.89999999999999,3
515619202,171,1,70.62,3
571946491,157,2,719.17,0
560004461,170,1,334.37,0
529641986,153,7,433.03999999999996,2
516631695,154,4,1769.39,2
541568477,172,7,936.5100000000001,2
569304211,172,1,41.19,3
570434316,171,1,914.55,0
557836484,171,2,287.49,0
525013453,172,5,2238.42,2
514804583,165,1,126.9,3
570756739,171,1,136.9,3
560790263,171,1,269.99,3
514550631,171,2,166.04999999999998,3
521049303,170,1,136.17,3
546869459,161,8,3716.13,2
569202428,153,13,613.29,2
516815045,171,2,526.41,0
512363693,172,2,369.16999999999996,0
568821504,170,2,993.28,0
514257576,172,1,64.35,3
560019800,159,2,252.77,0
524106136,165,7,5717.5,2
538759985,159,6,1490.96,2
540994193,172,1,59.2,3
516158722,172,1,64.86,3
568620723,165,1,913.28,0
556740123,170,1,264.61,3
520553681,171,1,29.6,3
565644606,157,11,6774.67,2
514818851,156,11,2054.34,2
514174652,158,5,263.89,0
547815133,171,3,1332.77,0
550923320,170,2,935.38,0
513916471,160,7,1552.9299999999998,2
569795988,171,2,294.6,0
545305157,172,1,914.59,0
571095581,170,1,30.86,3
570821627,170,2,421.12,0
524139165,171,1,23.17,3
528391188,171,4,3133.58,2
533230796,172,2,626.34,0
570967493,170,1,188.14,3
513763239,170,2,503.1,0
554175100,170,4,3262.86,2
569670420,172,1,173.26,3
570889924,170,1,334.6,0
569648452,172,3,326.21999999999997,0
568992269,171,1,727.59,0
522083674,170,2,369.54999999999995,0
534086043,156,5,699.6899999999999,2
545820984,172,1,159.58,3
570056112,158,8,1261.2,2
512853772,172,1,136.91,3
527718624,171,1,342.09,0
570519270,171,1,262.3,3
561569870,165,3,2223.84,0
570525355,171,1,189.71,3
551011082,170,1,54.06,3
537947408,172,2,135.61,3
517316066,172,4,3658.45,2
540053984,170,2,1260.9,0
515417334,165,4,2046.33,2
514913873,165,3,216.13,0
570742715,171,1,231.41,3
569993214,163,2,980.6899999999999,0
570268311,172,1,25.74,3
514273211,165,4,365.0,0
564252851,154,3,794.58,0
531539195,172,1,100.39,3
512373717,170,12,1880.9499999999998,2
513171518,165,1,69.5,3
512572786,172,5,899.3299999999999,2
513326011,160,2,524.59,0
565720079,153,8,1625.32,2
566825207,161,4,1733.35,2
568780437,171,4,973.25,0
521720841,170,1,69.47,3
559125041,170,1,23.08,3
517934677,165,2,419.11,0
514141780,155,4,1025.2500000000002,0
514620743,170,1,435.0,0
537845082,155,4,807.7,0
562018121,172,2,273.82,0
531521741,172,1,76.94,3
522851350,171,1,53.22,3
512853758,171,1,60.33,3
570706205,171,1,487.61,0
571043789,170,1,47.11,3
537844444,154,36,8295.490000000002,2
569665087,165,1,30.86,3
560549189,170,2,96.28,3
515340287,170,9,1960.3200000000002,2
555871756,165,2,508.84,0
559420657,170,2,242.01,0
551841599,165,1,1316.48,0
552317673,156,2,210.02,0
527090092,172,4,550.5799999999999,0
530045595,172,1,10.27,3
567451234,171,2,83.14,3
532043545,171,2,432.37,0
542064742,171,9,4886.8,2
548448798,172,3,137.65,0
564913873,170,1,91.6,3
552162033,155,8,3017.449999999999,2
512618365,172,1,3.86,3
567045287,172,1,128.68,3
545094617,172,1,488.82,0
512916627,157,13,1787.95,2
512750583,164,8,9454.57,2
519602484,172,2,69.44,3
527299586,171,1,51.48,3
570207931,154,10,1923.6200000000003,2
554018923,165,1,491.65,0
536720876,172,2,153.97,3
570162997,172,1,61.78,3
569975690,172,1,204.71,3
552834439,172,1,231.41,3
571026494,170,1,386.08,0
542521665,165,1,58.43,3
570092833,172,1,5.12,3
573134574,165,1,40.16,3
518769383,170,1,147.94,3
555019488,170,2,2028.39,0
513505628,170,1,203.03,3
543708526,172,1,55.33,3
570247806,172,1,62.91,3
570057372,172,1,127.38,3
540329094,172,1,161.91,3
569648935,172,1,231.64,3
569925237,172,1,127.46,3
540216354,159,3,408.72,0
570624297,171,1,160.08,3
514155480,171,1,311.98,3
570029886,164,2,894.8299999999999,0
513282053,164,4,312.27,0
558898610,157,10,5898.99,2
515872517,164,2,274.47,0
519454885,165,1,64.61,3
540993332,170,1,30.86,3
527283414,170,2,326.13,0
565696125,159,4,1277.23,0
570083348,172,1,38.58,3
535085332,154,5,332.83000000000004,0
544215515,172,1,496.53,0
570766269,170,1,243.51,3
570204541,172,1,66.13,3
513695023,157,2,1594.04,0
512430872,172,3,467.82,0
570584075,157,2,489.84,0
531130663,165,1,35.78,3
521608228,172,1,159.58,3
540832721,171,2,344.65,0
534925144,160,3,1504.95,0
513481695,171,2,72.85,3
512588331,172,4,166.16,0
532758424,165,1,262.3,3
566338215,172,1,127.46,3
570032151,172,1,87.26,3
570838045,170,1,67.83,3
513419609,170,2,16.94,3
556021807,165,3,194.73,0
570087522,172,1,103.81,3
556223258,171,3,312.14000000000004,0
523646811,170,1,127.05,3
570443274,171,2,66.92,3
512909520,164,3,908.6800000000001,0
563972824,161,7,908.6599999999999,2
550245482,170,1,3.86,3
570930529,170,1,119.18,3
553641180,172,2,25.72,3
539937431,165,6,787.5600000000001,2
560866868,165,1,1011.61,0
546778478,165,2,306.32,0
560812405,171,1,1286.78,0
535455954,170,1,979.54,0
526006439,170,2,174.76,3
516304930,170,1,106.6,3
547981326,172,1,267.45,3
562464292,172,1,102.11,3
572891268,165,1,159.11,3
549873897,164,4,3644.0800000000004,2
547096413,171,1,381.73,0
545239543,171,4,547.6,0
514946798,171,5,146.86,0
559184610,160,2,947.6700000000001,0
515108311,171,1,127.27,3
549399607,171,1,98.08,3
572955821,165,1,962.68,0
512583979,170,1,49.77,3
550434038,170,35,4751.56,2
518464502,165,3,2920.62,0
563536330,165,2,837.86,0
531587371,165,2,146.29,3
543535885,172,6,1728.5,2
570041936,172,1,643.23,0
513116068,155,2,169.32999999999998,3
569970973,172,1,243.51,3
517013931,172,1,45.17,3
540850697,160,3,1128.09,0
518644101,171,3,1379.9,0
541966333,165,2,119.44,3
554410541,154,11,6773.82,2
562576212,171,1,101.62,3
516878027,161,7,1379.18,2
543311954,153,2,1692.6599999999999,0
570694194,171,2,406.08,0
512805558,165,1,25.74,3
514714165,154,53,19184.570000000007,2
513319197,171,3,287.13,0
493613035,163,3,281.32,0
568894722,170,1,280.57,3
567909919,165,1,231.41,3
572907427,165,1,87.03,3
525085835,172,1,174.73,3
568810996,171,6,3200.1399999999994,2
569341715,171,2,1757.98,0
555974883,172,2,260.04,0
569472625,158,4,5061.91,2
513112977,172,2,520.48,0
568073119,172,2,2289.16,0
569962256,172,1,87.26,3
544005734,172,1,90.09,3
540577238,172,3,2554.5099999999998,0
543754641,172,1,79.02,3
513378730,171,2,375.76,0
528126384,171,1,136.9,3
534780258,162,5,334.35,0
570461117,165,1,41.16,3
555315882,172,2,550.57,0
517694764,172,1,40.16,3
519120443,172,1,424.7,0
567891724,170,1,243.51,3
547222138,170,1,173.75,3
546776073,171,4,369.28,0
546817627,170,2,142.75,3
513447224,155,2,174.98,3
564003950,156,9,1391.4299999999998,2
512625320,171,2,294.25,0
533876834,172,1,25.71,3
536364371,170,1,106.6,3
521451857,172,1,357.77,0
570431208,171,1,1332.78,0
526528024,153,2,1196.14,0
565416147,171,5,449.40999999999997,0
562726810,171,1,168.85,3
563172461,171,2,1276.4,0
572553980,165,1,462.77,0
560888245,171,1,243.51,3
512396246,156,4,2979.58,2
515507358,162,2,497.8,0
568173406,171,1,136.9,3
524333288,154,2,63.84,3
571091285,170,1,1028.92,0
571081453,170,1,2033.0,0
536990854,170,1,49.31,3
523711319,170,1,41.67,3
572970773,165,2,182.24,3
517715441,171,2,1145.23,0
517605621,171,1,246.42,3
536947610,171,1,231.64,3
515999849,154,10,3274.02,2
568826643,172,2,359.86,0
514370811,165,4,2910.02,2
531487186,165,2,46.06,3
548052038,157,2,482.03999999999996,0
554939597,170,1,191.25,3
535382588,153,21,17039.909999999996,2
572969332,165,1,125.92,3
551025768,165,1,51.22,3
562824838,171,1,127.06,3
547450053,172,1,207.29,3
547142427,155,7,4088.27,2
570384756,171,1,127.32,3
548050539,171,4,862.17,0
513279566,170,1,243.51,3
518495890,172,1,176.04,3
567650474,172,2,694.71,0
513089926,159,5,839.2900000000001,2
535591531,171,5,2480.96,2
564395471,170,2,523.77,0
517943820,170,2,165.45,3
516576814,170,1,177.48,3
561856540,172,2,119.17,3
513639959,165,1,48.88,3
570494207,171,1,540.53,0
568365220,171,1,158.56,3
560651076,158,2,249.63,0
572870113,165,1,45.82,3
517274513,171,1,203.35,3
554161247,170,1,127.42,3
513358814,172,1,106.57,3
560876123,172,1,59.13,3
519832461,170,1,154.42,3
569800274,172,1,127.46,3
530393096,171,1,203.07,3
537413770,171,2,611.56,0
535827395,165,3,1411.16,0
518836107,171,2,313.15,0
515531159,161,2,178.70999999999998,3
569998726,172,1,903.38,0
567435613,171,5,1055.02,2
554930315,165,1,28.21,3
571076348,170,1,127.05,3
558897509,172,2,342.83,0
559622295,165,1,640.92,0
512468592,171,1,57.31,3
514591204,171,3,1032.92,0
514268639,160,13,5360.400000000001,2
569404337,172,5,2720.2,2
515028636,172,1,914.62,0
570150551,172,1,34.79,3
522832301,172,1,32.69,3
536857121,171,1,23.14,3
570816486,170,1,205.67,3
552704911,172,3,404.88,0
558533757,171,2,869.52,0
515999894,172,3,2299.11,0
512382582,172,2,162.37,3
513204009,161,7,1151.34,2
514605794,171,1,411.59,0
558744292,172,1,254.81,3
539339094,171,2,283.12,0
527546171,171,2,593.8299999999999,0
566094878,160,4,501.89,0
543114281,170,1,60.46,3
570473147,171,1,360.06,0
516020914,171,2,16.68,3
556710276,171,1,41.18,3
522372175,171,1,127.09,3
572820032,165,1,246.06,3
552745568,172,1,313.24,3
558263143,160,4,4493.27,2
553685864,172,1,178.79,3
572941323,158,2,134.57,3
566027016,171,2,270.49,0
570812826,170,1,127.09,3
514223489,171,2,390.72,0
570406117,155,7,1337.6,2
512416852,171,1,127.09,3
559033395,171,7,6331.05,2
535506740,171,2,236.82,0
519106185,172,1,7.36,3
554054487,172,4,576.22,0
570096021,153,2,303.83000000000004,0
512810431,165,2,370.66,0
572918342,165,1,257.38,3
557286717,172,1,82.37,3
569947528,156,4,1062.3799999999999,0
554880311,162,2,408.36,0
559742299,165,7,2393.18,2
547640564,172,3,307.94,0
570114927,172,1,76.71,3
554142185,164,2,254.06,0
556931950,171,4,317.04999999999995,0
569964218,172,1,237.81,3
514240999,172,1,107.85,3
570221015,172,1,127.33,3
570070986,172,1,32.69,3
547069410,171,3,833.26,0
554962518,171,4,1271.36,0
570002777,171,1,46.83,3
541911509,170,1,61.75,3
570680776,171,1,202.83,3
536864860,172,1,159.59,3
569004898,171,2,777.37,0
543476112,171,1,17.99,3
561587047,171,1,127.09,3
515720644,162,8,6042.05,2
536027690,172,1,125.61,3
525119346,172,2,1337.72,0
570583327,171,1,226.71,3
561102766,172,1,267.42,3
529884300,171,2,444.1,0
525481237,160,16,2609.77,2
552439968,172,2,72.02,3
570375936,163,2,522.51,0
543444048,171,1,78.77,3
544380075,171,2,89.32,3
539864395,171,1,386.08,0
570030613,172,1,59.2,3
567912307,161,6,355.56,2
572858599,165,1,223.69,3
515615936,171,3,774.6700000000001,0
564088601,171,4,1169.21,0
532230882,171,2,874.12,0
512766537,154,41,15494.310000000001,2
541506848,155,12,4112.89,2
517248354,165,1,165.77,3
563523230,165,1,75.94,3
518091227,165,2,459.15,0
527679642,172,1,221.86,3
545543126,170,1,1126.34,0
523804264,170,1,206.77,3
555497437,156,9,1810.8,2
552710220,155,4,95.67999999999999,3
530982273,155,2,353.39,0
513508660,171,4,1939.0700000000002,2
558401868,163,8,917.44,2
512777729,172,4,256.57,0
517751105,172,7,4647.1,2
535368912,172,5,1482.08,2
563425140,165,2,398.90999999999997,0
513918148,165,1,94.98,3
560537274,164,2,2349.35,0
515019259,165,1,265.13,3
570091659,172,1,1298.59,0
570029258,171,2,321.48,0
565995984,160,4,1122.9299999999998,0
546345440,171,2,493.42,0
566119580,164,2,198.45999999999998,0
549848537,171,1,29.6,3
570591015,171,1,127.09,3
563051085,172,1,18.02,3
568956103,172,3,2533.86,0
529240546,171,1,225.75,3
514470507,172,2,256.13,0
570119662,154,2,2336.2,0
572088660,154,3,1653.53,0
569757333,170,2,177.3,3
559687189,170,1,278.77,3
512444794,171,1,177.31,3
568768479,165,1,216.2,3
555618705,158,5,1001.13,2
570627260,171,1,113.52,3
512722943,157,51,29371.060000000005,2
530093343,171,7,380.62,2
573167003,165,1,493.84,0
546756584,172,2,511.76,0
528053828,170,1,914.23,0
548768401,171,2,307.86,0
514587522,172,1,127.38,3
517410057,172,3,169.8,0
514020282,165,1,350.07,0
534290536,155,10,1037.1599999999999,2
568111709,165,1,1452.26,0
548083876,165,1,913.28,0
572928578,165,1,56.37,3
530632622,165,1,37.32,3
560142313,171,3,799.0699999999999,0
567229224,172,1,231.64,3
545575315,171,1,93.52,3
568447408,156,11,4376.87,2
565415651,155,2,400.95,0
548491292,170,4,780.78,0
551990789,170,1,6.78,3
560387688,170,2,328.39,0
565769653,158,6,1272.8000000000002,2
570061772,171,1,194.22,3
554082890,163,6,949.58,2
561308495,170,1,914.23,0
547823997,165,1,292.48,3
565642538,170,1,79.02,3
569891237,172,1,24.71,3
564568953,172,1,178.82,3
549685314,170,1,306.31,3
570507870,159,2,374.11,0
567823644,170,1,10.27,3
570511145,171,1,75.16,3
564084043,171,1,177.31,3
512397718,172,2,184.56,3
514011828,170,1,771.72,0
514469630,171,1,45.05,3
570620932,171,1,127.09,3
515353271,171,1,578.08,0
569962546,171,1,57.47,3
558874069,170,1,643.23,0
552688244,172,1,32.69,3
556335965,172,3,588.14,0
570225308,172,1,491.36,0
570689334,171,1,127.09,3
570666197,171,2,522.28,0
516742197,170,1,56.55,3
514768911,170,1,278.77,3
569028317,171,1,169.09,3
558369688,172,1,21.88,3
516627653,172,2,163.45,3
547779141,170,1,278.77,3
546393774,165,1,403.87,0
563617226,165,2,1954.71,0
571826522,165,1,229.07,3
572951007,165,1,65.64,3
513489129,165,5,3669.0599999999995,2
567185161,171,1,643.23,0
569624308,171,4,2878.92,2
514953068,172,3,845.02,0
526149947,171,2,321.5,0
564910011,171,1,507.05,0
516509437,172,4,1280.21,0
524652099,170,1,278.77,3
551889807,170,1,48.88,3
512513093,173,8,1215.66,2
555909822,171,4,697.06,0
570684377,171,1,235.74,3
512464405,171,2,109.91,3
563137482,171,13,4094.45,2
523520061,172,1,38.35,3
524046667,160,11,6375.67,2
560687380,171,2,725.21,0
513530544,170,10,6017.33,2
570272201,171,1,35.78,3
518033032,157,4,570.38,0
522343936,155,4,1064.0800000000002,0
515337993,165,1,38.87,3
512899867,165,5,1260.18,2
549745825,170,2,625.21,0
548773650,171,3,546.97,0
568991266,164,4,530.8,0
513847083,171,1,89.06,3
555644054,170,1,967.1,0
558717353,171,5,770.41,2
527983342,171,1,64.35,3
523530385,171,1,265.99,3
515291066,171,2,39.2,3
550241395,155,59,13180.969999999998,2
559112603,171,1,106.56,3
519896849,171,1,462.92,0
568395295,160,4,276.51,0
537246944,170,1,20.87,3
532987484,170,2,615.1700000000001,0
550414630,171,1,739.66,0
572995545,165,1,913.28,0
526879228,172,3,429.82,0
572884267,165,1,746.2,0
547778133,165,1,566.3,0
528004101,173,1,532.83,0
543305127,165,1,29.6,3
546558451,165,1,642.98,0
568966446,171,1,40.58,3
569961418,172,1,43.63,3
564239930,170,2,663.5699999999999,0
567319028,170,1,77.61,3
548054537,170,2,751.57,0
519423514,170,1,93.77,3
539582358,171,3,1119.3999999999999,0
520393071,172,1,1452.47,0
513258619,172,4,971.8599999999999,0
568966521,153,2,75.4,3
523109552,170,1,431.41,0
570629439,171,1,30.12,3
567770682,171,1,220.98,3
570716208,171,1,203.04,3
570681534,171,1,23.14,3
547211786,153,28,1405.3500000000001,2
514872034,159,4,212.51999999999998,0
570449738,171,1,233.12,3
567139756,171,1,488.82,0
515637063,170,2,59.11,3
526601285,171,5,1147.36,2
559496789,170,1,389.95,0
515339994,160,2,392.44,0
533291399,170,2,224.43,0
568541130,171,1,1332.75,0
570665785,171,1,127.31,3
525594747,160,3,185.82999999999998,0
526518500,171,1,52.77,3
519561640,164,3,415.83,0
571057869,170,1,107.6,3
540871979,171,12,507.63,2
513041937,170,1,127.31,3
570019056,172,1,223.69,3
556725594,162,11,4513.92,2
559142558,162,7,1378.65,2
571904544,165,1,261.27,3
515997109,171,2,916.6400000000001,0
514886801,155,4,484.92,0
529098892,171,1,236.9,3
516394410,171,1,105.02,3
570604523,171,1,149.3,3
557537195,160,2,279.03,0
550492280,162,4,1465.78,0
524102113,172,2,319.94000000000005,0
570171049,172,1,25.71,3
512862289,171,1,97.81,3
567232923,170,1,449.43,0
518915960,172,1,1645.86,0
513345889,170,1,914.23,0
514038859,165,1,913.28,0
570654901,171,1,243.51,3
521791935,171,1,133.83,3
561473045,172,1,41.96,3
537479639,172,1,127.33,3
555983022,171,6,4216.58,2
570498588,171,1,106.18,3
515766632,171,1,42.46,3
536925715,161,6,4391.549999999999,2
570462730,171,2,294.38,0
512439209,170,1,428.58,0
512519470,172,1,36.53,3
568177871,171,6,1152.66,2
570435603,171,1,68.99,3
513022901,171,1,74.39,3
570151026,171,1,169.09,3
514500792,171,1,93.78,3
539566855,172,2,78.76,3
558835250,171,1,88.67,3
571005828,170,1,26.77,3
513214402,170,1,168.78,3
541996200,171,2,186.87,3
559688236,171,1,25.39,3
570636735,171,1,900.67,0
539881438,172,5,980.3299999999999,2
561404343,171,2,589.63,0
554227678,170,1,87.06,3
567700029,172,1,127.35,3
519180452,171,1,71.82,3
514678482,172,1,746.2,0
546387050,171,1,739.47,0
516941235,170,2,236.56,0
546244265,171,3,252.83,0
542854221,171,3,200.82000000000002,0
531758555,171,1,140.8,3
569635244,173,1,141.29,3
546537066,171,1,79.21,3
547510870,170,1,282.61,3
517625926,170,7,469.46000000000004,2
518335229,173,1,237.57,3
554169848,172,2,948.96,0
570508003,171,1,252.23,3
548048747,171,1,207.03,3
515332850,172,6,184.66000000000003,0
514841734,159,14,3632.94,2
527293098,171,1,243.51,3
525068944,171,3,374.75,0
521825302,171,2,991.45,0
570464407,171,1,246.42,3
517926749,171,6,3746.27,2
541328593,171,1,458.13,0
569491887,171,1,1625.32,0
567912670,171,2,274.81,0
569990600,172,1,1592.69,0
513084878,155,4,3364.5099999999998,2
569327215,171,3,1114.54,0
538979714,171,1,93.95,3
570002727,172,1,61.75,3
545650941,172,2,682.99,0
514993132,172,1,61.52,3
554532828,171,1,175.01,3
569371089,171,1,970.4,0
569962677,163,2,1081.06,0
512720197,172,4,2100.1,2
512605738,171,2,923.18,0
513128177,171,2,407.75,0
537179454,171,2,334.12,0
513618972,153,3,3686.46,0
532005809,173,4,326.57,0
569747745,159,4,1170.43,0
560578214,154,4,1785.25,2
553717893,173,2,778.53,0
565500302,171,1,29.6,3
568436126,171,4,1314.0700000000002,0
539426875,171,1,51.4,3
518305694,171,1,140.0,3
513385056,171,2,326.22,0
551701307,171,2,414.24,0
513343914,157,4,309.92,0
568141548,170,2,124.85,3
532465359,171,2,76.48,3
512601039,173,1,159.59,3
555795426,173,4,3535.8199999999997,2
538644716,173,1,240.1,3
568829868,171,1,334.25,0
566421047,161,4,774.2,0
568931572,171,1,739.5,0
545802112,171,1,102.71,3
516885392,171,1,226.71,3
517408277,171,1,96.53,3
565380043,171,2,627.78,0
553776956,171,1,50.71,3
524790885,173,2,715.55,0
515745184,171,1,46.05,3
528015185,171,2,77.99,3
516755863,171,1,388.68,0
541048483,171,1,643.23,0
523755437,173,1,42.19,3
512852890,173,1,149.94,3
514618915,172,2,87.23,3
562120267,171,2,66.78999999999999,3
553079367,155,2,359.31,0
523436248,173,2,105.54,3
560367565,173,1,900.64,0
531319128,171,2,307.35,0
512628701,170,1,23.16,3
530820383,170,2,218.28,0
523937662,171,1,203.07,3
514267552,171,1,292.16,3
560408803,172,1,127.34,3
523778902,171,1,350.07,0
546095713,173,2,350.02000000000004,0
569327485,173,1,271.54,3
566101589,153,5,1114.79,2
524715824,171,3,198.45,0
547481950,165,1,42.99,3
545232273,165,2,185.27,3
517383607,165,4,3141.4300000000003,2
563861796,171,1,462.92,0
547234510,171,1,66.97,3
530147957,171,10,5090.09,2
571069749,170,1,203.04,3
516782366,171,6,1195.97,2
515693051,172,3,666.92,0
517683466,171,2,1930.27,0
554370524,171,1,390.23,0
567416542,171,1,68.19,3
513151632,171,5,170.48000000000002,0
516025058,171,2,571.68,0
514427422,172,1,159.58,3
514481567,171,1,352.41,0
569597443,173,1,136.03,3
557084625,171,3,1849.68,0
546791793,171,1,282.89,3
514023532,157,2,1177.09,0
536429204,171,1,92.97,3
558706491,160,2,2277.3,0
516199545,173,1,565.78,0
517236733,153,4,1050.6799999999998,0
520500563,172,6,8215.12,2
553386203,171,1,58.95,3
512674693,164,9,914.68,2
548448422,171,1,38.33,3
549555093,171,1,334.6,0
533586305,171,1,29.6,3
565608195,171,2,422.19,0
545273845,171,3,2660.7,0
532062804,171,1,21.88,3
570620086,171,1,102.45,3
517712314,171,1,79.77,3
567739479,171,1,278.77,3
512620529,173,3,648.59,0
542720166,171,1,73.75,3
515023918,172,7,1536.4699999999998,2
541884005,155,5,877.02,2
524813177,171,1,209.79,3
521223141,173,1,161.39,3
560460126,171,1,25.96,3
550817204,171,1,27.91,3
512421122,171,3,387.78999999999996,0
549112202,157,16,5755.0,2
557431963,173,1,243.51,3
516427588,171,3,31.93,3
538959314,171,1,566.04,0
548948672,153,9,3185.3999999999996,2
566807746,171,1,46.08,3
518294041,170,1,914.23,0
551688971,173,2,505.97,0
515558509,171,1,154.42,3
525991580,171,1,42.99,3
570458054,171,1,822.29,0
547159441,173,3,467.58,0
565993807,173,5,792.68,2
515405433,171,1,217.87,3
528287730,171,1,61.25,3
570591797,171,2,463.61,0
531869758,173,2,1686.76,0
543008379,173,5,1798.4099999999999,2
569998208,171,1,84.43,3
570419546,171,1,24.69,3
567894158,172,1,41.83,3
519306506,172,1,28.29,3
553395389,172,2,1827.1799999999998,0
518702216,171,1,1625.32,0
551066336,170,1,350.05,0
514029077,172,2,849.4200000000001,0
570450913,171,1,58.97,3
558263017,171,1,127.15,3
514166453,158,3,304.35,0
542016269,171,1,334.37,0
570604789,171,1,739.47,0
569571070,172,1,41.19,3
512557410,157,8,322.8,2
569688754,172,1,90.07,3
539274198,172,1,204.64,3
569220754,171,2,1479.29,0
570750444,171,1,268.96,3
513062317,153,3,474.21,0
513593221,170,1,120.98,3
560912034,173,5,490.83000000000004,0
520754909,172,7,4473.6900000000005,2
539568648,172,1,110.96,3
569177791,172,1,32.69,3
563755642,171,1,715.33,0
541008250,165,2,90.1,3
571730952,165,1,125.92,3
564255581,165,1,37.56,3
565118582,171,2,808.9399999999999,0
554238041,161,8,2141.49,2
548899910,171,1,35.78,3
546023407,171,6,3949.23,2
514421835,171,1,231.64,3
560850311,171,2,1836.1200000000001,0
514901788,172,1,30.76,3
550212104,171,7,3332.19,2
542783832,171,1,115.57,3
515261039,171,2,276.71,0
541530497,171,1,166.11,3
537656318,170,1,946.58,0
515069547,171,4,792.7799999999999,0
569464726,163,5,1702.1999999999998,2
519718216,172,2,624.22,0
569636517,173,1,494.17,0
547433519,173,1,308.63,3
548677889,173,4,689.28,0
513066253,170,1,15.11,3
560504376,173,4,836.79,0
513795850,173,2,37.56,3
561576167,173,1,728.33,0
513631216,165,1,370.13,0
568778357,171,2,100.63,3
560861453,171,1,93.44,3
569788212,172,1,167.53,3
565857627,172,1,204.64,3
517521025,171,1,231.67,3
551743069,172,1,137.31,3
569564212,173,1,41.91,3
567820024,155,19,14374.030000000002,2
522024640,173,1,46.08,3
512757314,173,1,240.06,3
556790894,173,1,226.51,3
572950999,158,5,923.72,2
570753489,171,1,1.93,3
565276210,172,2,751.36,0
565362313,172,2,697.06,0
558041367,171,15,2898.0600000000004,2
566536244,173,1,77.48,3
517867328,173,2,416.45,0
570408577,171,1,190.22,3
527929575,171,1,458.1,0
514418527,171,1,38.1,3
566410805,173,1,163.02,3
548797261,171,1,1349.84,0
569899039,173,1,127.46,3
561887731,173,1,38.35,3
547394519,171,1,308.86,3
527324255,173,1,378.39,0
564647861,173,1,243.51,3
569756359,173,1,32.69,3
566133856,173,4,1194.21,0
526859673,165,1,121.24,3
570022478,171,1,359.74,0
554504005,172,3,94.14,3
559092799,172,1,38.59,3
552311862,154,36,7446.0700000000015,2
568668696,171,1,32.43,3
561404369,157,7,551.74,2
533004029,171,1,360.06,0
520455424,158,6,1119.42,2
570589240,171,1,372.47,0
552165077,171,1,203.07,3
560979710,160,4,580.36,0
513321814,173,1,77.74,3
549604582,173,1,237.67,3
514366205,172,2,117.49000000000001,3
535942360,173,1,209.59,3
546113973,171,1,643.23,0
530613854,173,1,74.78,3
568800385,173,9,131.23000000000002,2
567002136,173,3,732.05,0
542537840,171,17,2094.6700000000005,2
527559798,172,2,2264.3999999999996,0
565335469,172,2,1271.0,0
567174749,156,6,1024.86,2
569786468,173,1,243.51,3
530138586,171,1,914.43,0
529240619,171,9,1466.2099999999998,2
569553093,173,1,51.48,3
533706512,156,8,630.33,2
519447152,173,1,378.39,0
569595257,173,2,255.12,0
515997075,173,1,26.26,3
547372531,171,2,82.38,3
514904476,173,2,460.73,0
561050418,173,2,100.77,3
512571903,171,1,231.09,3
520859226,173,2,138.09,3
558544380,173,1,203.17,3
567345205,173,1,267.42,3
569960873,171,1,111.0,3
570041947,172,1,30.86,3
550362145,171,6,27.31,3
567584364,170,3,102.14999999999999,3
517948274,158,2,253.22,0
518903872,173,1,38.1,3
522508223,173,1,193.03,3
565947842,171,1,823.14,0
559800046,171,1,190.22,3
570405432,171,1,643.23,0
548802033,161,3,360.32,0
554244931,173,16,4356.2300000000005,2
531985388,171,2,185.28,3
526197731,172,2,643.41,0
569635526,173,1,34.75,3
570538288,171,1,332.03,0
559333276,171,2,207.95,0
519209463,171,2,2167.1,0
523202381,173,5,1097.81,2
569156660,171,2,78.11,3
538753446,171,1,739.47,0
559995342,173,5,349.65,0
516247078,173,2,108.06,3
556273350,173,4,1928.69,2
558040421,173,8,523.3900000000001,2
560317786,173,4,2882.01,2
568489791,171,1,94.95,3
522828739,173,1,188.85,3
542402167,158,3,800.53,0
559675332,159,14,10398.25,2
514325749,173,1,38.1,3
519157566,171,6,861.6,2
570400768,171,1,169.09,3
521129476,171,1,264.93,3
523933240,173,3,707.51,0
514799274,173,1,77.22,3
543377122,153,4,3528.61,2
555615838,170,1,243.51,3
